unique_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
498825,Tabicantra (Earth-616),\/Tabicantra_(Earth-616),,,,,Female Characters,,Deceased Characters,1,Feb-81,1981
570104,Tarrax the Tamer (Earth-616),\/Tarrax_the_Tamer_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Jun-81,1981
425477,Theresa Cruz (Earth-616),\/Theresa_Cruz_(Earth-616),Public Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,1,Mar-81,1981
7708,Thibodaux Boudreaux (Earth-616),\/Thibodaux_Boudreaux_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,1,Mar-81,1981
246354,Thomas Arn (Earth-616),\/Thomas_Arn_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Aug-81,1981
32182,Transformer (Earth-616),\/Transformer_(Earth-616),Secret Identity,Bad Characters,,No Hair,,,Living Characters,1,Mar-81,1981
734602,Tybalt (Microverse) (Earth-616),\/Tybalt_(Microverse)_(Earth-616),No Dual Identity,Neutral Characters,,White Hair,Male Characters,,Living Characters,1,Jun-81,1981
425478,Tyrone Owlsley (Earth-616),\/Tyrone_Owlsley_(Earth-616),No Dual Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,1,Mar-81,1981
18396,Abdul (Earth-616),\/Abdul_(Earth-616),Secret Identity,,,,Male Characters,,Living Characters,1,Jul-82,1982
18392,Abner Abernathy (Earth-616),\/Abner_Abernathy_(Earth-616),No Dual Identity,,,,Male Characters,,Living Characters,1,Mar-82,1982
18778,Adrian Turner (Earth-616),\/Adrian_Turner_(Earth-616),No Dual Identity,,,Black Hair,Male Characters,,Living Characters,1,Oct-82,1982
392581,Ataros (Earth-616),\/Ataros_(Earth-616),,,,,Male Characters,,Living Characters,1,Aug-82,1982
488832,Benazu (Earth-616),\/Benazu_(Earth-616),Secret Identity,Good Characters,Green Eyes,,Male Characters,,Living Characters,1,Apr-82,1982
243606,Brad Wolfe (Earth-616),\/Brad_Wolfe_(Earth-616),,,Brown Eyes,Brown Hair,Male Characters,,Living Characters,1,May-82,1982
251294,Clothilde (Earth-616),\/Clothilde_(Earth-616),,Bad Characters,,Blond Hair,Female Characters,,Living Characters,1,Mar-82,1982
9798,Demiurge (Earth-616),\/Demiurge_(Earth-616),,,,,,,Living Characters,1,Oct-82,1982
426725,Diane Lamarr (Earth-616),\/Diane_Lamarr_(Earth-616),Public Identity,Good Characters,Green Eyes,Brown Hair,Female Characters,,Living Characters,1,Mar-82,1982
246365,Donald Planet (Earth-616),\/Donald_Planet_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Nov-82,1982
560201,Eblis (Earth-616),\/Eblis_(Earth-616),Secret Identity,Bad Characters,White Eyes,No Hair,Male Characters,,Living Characters,1,Sep-82,1982
26844,Emil Fontaine (Earth-616),\/Emil_Fontaine_(Earth-616),,,,,Male Characters,,Living Characters,1,Apr-82,1982
581774,Flea-Market Eating Flea (Earth-616),\/Flea-Market_Eating_Flea_(Earth-616),Secret Identity,Bad Characters,Black Eyes,No Hair,Male Characters,,Living Characters,1,Jan-82,1982
560208,Gnit (Earth-616),\/Gnit_(Earth-616),,Bad Characters,,No Hair,Male Characters,,Living Characters,1,Jun-82,1982
27552,Goblin (Kid) (Earth-616),\/Goblin_(Kid)_(Earth-616),Secret Identity,,,,Male Characters,,Living Characters,1,Nov-82,1982
683357,Hans Stryker (Earth-616),\/Hans_Stryker_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,1,Nov-82,1982
26070,Henkor (Earth-616),\/Henkor_(Earth-616),Public Identity,Bad Characters,,,Male Characters,,Living Characters,1,Dec-82,1982
725667,Hoora (Earth-616),\/Hoora_(Earth-616),No Dual Identity,Neutral Characters,,Black Hair,Female Characters,,Living Characters,1,Apr-82,1982
36274,Hotei (Earth-616),\/Hotei_(Earth-616),,,,,Male Characters,,Living Characters,1,Aug-82,1982
268917,Hotei Osho (Earth-616),\/Hotei_Osho_(Earth-616),Public Identity,Good Characters,,No Hair,Male Characters,,Living Characters,1,Aug-82,1982
59073,Howard Bates (Earth-616),\/Howard_Bates_(Earth-616),Secret Identity,,,,Male Characters,,Living Characters,1,Dec-82,1982
26843,Joey Andrews (Earth-616),\/Joey_Andrews_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Apr-82,1982
18838,Jou-Jouka (Earth-616),\/Jou-Jouka_(Earth-616),,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,1,Apr-82,1982
387907,Kareesh-Bek (Earth-616),\/Kareesh-Bek_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Apr-82,1982
410075,Katsuyori (Earth-616),\/Katsuyori_(Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,1,Oct-82,1982
26841,Leda Fontaine (Earth-616),\/Leda_Fontaine_(Earth-616),,,,,Female Characters,,Living Characters,1,Apr-82,1982
488829,Leila (Earth-616),\/Leila_(Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,1,Apr-82,1982
125186,Mack Stennet (Earth-616),\/Mack_Stennet_(Earth-616),,,,,Male Characters,,Living Characters,1,Mar-82,1982
2106,Marak (Earth-616),\/Marak_(Earth-616),Public Identity,Neutral Characters,,Black Hair,Male Characters,,Living Characters,1,Mar-82,1982
388598,Master Sniper (Earth-616),\/Master_Sniper_(Earth-616),,Bad Characters,,Bald,Male Characters,,Living Characters,1,Mar-82,1982
625463,Mister Magic (Earth-616),\/Mister_Magic_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Aug-82,1982
625462,Mister Mayhem (Earth-616),\/Mister_Mayhem_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,Aug-82,1982
625464,Mister Mind (Earth-616),\/Mister_Mind_(Earth-616),Secret Identity,Bad Characters,,Bald,Male Characters,,Living Characters,1,Aug-82,1982
625465,Mister Muscles (Earth-616),\/Mister_Muscles_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Aug-82,1982
387433,Pariah (Earth-616),\/Pariah_(Earth-616),,,,,Male Characters,,Deceased Characters,1,Feb-82,1982
93186,Plato (Robot) (Earth-616),\/Plato_(Robot)_(Earth-616),,,,,,,Living Characters,1,May-82,1982
425188,Rikky Keegan (Earth-616),\/Rikky_Keegan_(Earth-616),Public Identity,Good Characters,Green Eyes,Green Hair,Female Characters,,Living Characters,1,Oct-82,1982
248820,Rodney Stack (Earth-616),\/Rodney_Stack_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Jun-82,1982
26842,Sally Fontaine (Earth-616),\/Sally_Fontaine_(Earth-616),,,,,Female Characters,,Living Characters,1,Apr-82,1982
745813,Sardeth (Earth-616),\/Sardeth_(Earth-616),No Dual Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Aug-82,1982
745814,Solomus (Earth-616),\/Solomus_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,,Living Characters,1,Aug-82,1982
62594,Starky (Earth-616),\/Starky_(Earth-616),Public Identity,,,,,,Living Characters,1,Mar-82,1982
19335,Tattoo (Obadiah Stane Agent) (Earth-616),\/Tattoo_(Obadiah_Stane_Agent)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,1,Sep-82,1982
18515,Tim Alpert (Earth-616),\/Tim_Alpert_(Earth-616),,,,,Male Characters,,Living Characters,1,Aug-82,1982
556191,Tony Rome (Earth-616),\/Tony_Rome_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Dec-82,1982
427295,Uthar (Earth-616),\/Uthar_(Earth-616),,,,Brown Hair,Male Characters,,Living Characters,1,Aug-82,1982
489383,William Darvin (Earth-616),\/William_Darvin_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Deceased Characters,1,Jun-82,1982
18580,Xenos (Gwenn) (Earth-616),\/Xenos_(Gwenn)_(Earth-616),,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,1,Jan-82,1982
663637,Albert Einstein (Robot) (Earth-616),\/Albert_Einstein_(Robot)_(Earth-616),No Dual Identity,,,White Hair,Male Characters,,Living Characters,1,May-83,1983
166236,Alpha (Mad Thinker Robot) (Earth-616),\/Alpha_(Mad_Thinker_Robot)_(Earth-616),No Dual Identity,Bad Characters,White Eyes,No Hair,Male Characters,,Living Characters,1,May-83,1983
93573,Alyce Grimm (Earth-616),\/Alyce_Grimm_(Earth-616),,Good Characters,,Brown Hair,Female Characters,,Deceased Characters,1,Jul-83,1983
59308,Alynn Chambers (Earth-616),\/Alynn_Chambers_(Earth-616),,,,,Female Characters,,Living Characters,1,Aug-83,1983
282044,Anne (Mutant) (Earth-616),\/Anne_(Mutant)_(Earth-616),No Dual Identity,Bad Characters,,Brown Hair,Female Characters,,Deceased Characters,1,Jan-83,1983
300033,Cary Grant (Earth-616),\/Cary_Grant_(Earth-616),,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,1,Nov-83,1983
478260,Dal Sendor (Earth-616),\/Dal_Sendor_(Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Dec-83,1983
40370,Daryl Kane (Earth-616),\/Daryl_Kane_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Nov-83,1983
745819,Dean Helm (Earth-616),\/Dean_Helm_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,Oct-83,1983
86570,Elata (Earth-616),\/Elata_(Earth-616),Public Identity,Bad Characters,Black Eyes,Black Hair,Female Characters,,Living Characters,1,Jan-83,1983
558058,Elsie Carson (Earth-616),\/Elsie_Carson_(Earth-616),Public Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,1,Apr-83,1983
34316,Eye-Scream (Earth-616),\/Eye-Scream_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Apr-83,1983
663625,Fyodor Dostoyevsky (Robot) (Earth-616),\/Fyodor_Dostoyevsky_(Robot)_(Earth-616),Public Identity,,Black Eyes,Black Hair,Male Characters,,Living Characters,1,May-83,1983
478339,Gorn (Earth-616),\/Gorn_(Earth-616),Public Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,1,Dec-83,1983
430825,Hamir (Giant) (Earth-616),\/Hamir_(Giant)_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Jan-83,1983
628118,Hank Jurgens (Earth-616),\/Hank_Jurgens_(Earth-616),,,Black Eyes,Black Hair,Male Characters,,Living Characters,1,Feb-83,1983
431151,Helgi (Earth-616),\/Helgi_(Earth-616),,Bad Characters,,,,,Living Characters,1,Nov-83,1983
246765,Hrungnir (Earth-616),\/Hrungnir_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Mar-83,1983
604042,Iraina (Earth-616),\/Iraina_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Black Hair,Female Characters,,Deceased Characters,1,May-83,1983
594230,Jergal Zadh (Earth-616),\/Jergal_Zadh_(Earth-616),,Bad Characters,White Eyes,Red Hair,Male Characters,,Living Characters,1,Nov-83,1983
282042,Jill (Mutant) (Earth-616),\/Jill_(Mutant)_(Earth-616),Secret Identity,Neutral Characters,,Black Hair,Female Characters,,Deceased Characters,1,Jan-83,1983
438180,Marcy Stryker (Earth-616),\/Marcy_Stryker_(Earth-616),Public Identity,Neutral Characters,Black Eyes,,Female Characters,,Deceased Characters,1,Jan-83,1983
282040,Mark (Mutant) (Earth-616),\/Mark_(Mutant)_(Earth-616),Secret Identity,Neutral Characters,,Black Hair,Male Characters,,Deceased Characters,1,Jan-83,1983
64822,Obnoxio the Clown (Earth-616),\/Obnoxio_the_Clown_(Earth-616),Secret Identity,Neutral Characters,,,Male Characters,,Living Characters,1,Apr-83,1983
706077,Orrick Rallison (Earth-616),\/Orrick_Rallison_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,White Hair,Male Characters,,Living Characters,1,Feb-83,1983
304435,Peter Bristow (Earth-616),\/Peter_Bristow_(Earth-616),,Neutral Characters,,Red Hair,Male Characters,,Living Characters,1,Jun-83,1983
478077,Roc of Lemuria (Earth-616),\/Roc_of_Lemuria_(Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,1,Dec-83,1983
663631,Samuel Clemens (Robot) (Earth-616),\/Samuel_Clemens_(Robot)_(Earth-616),Public Identity,,Brown Eyes,White Hair,Male Characters,,Living Characters,1,May-83,1983
706087,Sebastian Towers (Earth-616),\/Sebastian_Towers_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,Feb-83,1983
430880,Svin (Earth-616),\/Svin_(Earth-616),,,,,Female Characters,,Living Characters,1,Oct-83,1983
478472,Taurus (Earth-616),\/Taurus_(Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Dec-83,1983
478296,Xanthes (Earth-616),\/Xanthes_(Earth-616),No Dual Identity,Bad Characters,,Bald,Male Characters,,Deceased Characters,1,Dec-83,1983
18579,Xeon (Earth-616),\/Xeon_(Earth-616),,,,,Male Characters,,Living Characters,1,Dec-83,1983
581441,Akiro (Earth-616),\/Akiro_(Earth-616),,Good Characters,,Black Hair,Male Characters,,Living Characters,1,May-84,1984
417452,Anne Drake (Earth-616),\/Anne_Drake_(Earth-616),Secret Identity,,,Black Hair,Female Characters,,Living Characters,1,Dec-84,1984
430889,Aslak (Earth-616),\/Aslak_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Dec-84,1984
400056,Aven (Earth-616),\/Aven_(Earth-616),,Good Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,1,May-84,1984
430919,Cheiros (Earth-616),\/Cheiros_(Earth-616),,,,Black Hair,Male Characters,,Living Characters,1,Dec-84,1984
247637,Cloud-Rider (Earth-616),\/Cloud-Rider_(Earth-616),,Good Characters,,,,,Living Characters,1,May-84,1984
389179,Crimson Ash (Earth-616),\/Crimson_Ash_(Earth-616),,,,Red Hair,Female Characters,,Living Characters,1,Jul-84,1984
36143,Dragon (Legion Street Gang) (Earth-616),\/Dragon_(Legion_Street_Gang)_(Earth-616),,,,Silver Hair,Female Characters,,Living Characters,1,Jan-84,1984
700850,Ephraim Soles (Earth-616),\/Ephraim_Soles_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Male Characters,,Living Characters,1,Jun-84,1984
488548,Eric Willis (Earth-616),\/Eric_Willis_(Earth-616),Secret Identity,Good Characters,,White Hair,Male Characters,,Deceased Characters,1,Jul-84,1984
430888,Grolf (Earth-616),\/Grolf_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Dec-84,1984
430894,Growler (Earth-616),\/Growler_(Earth-616),,Good Characters,,,,,Living Characters,1,Dec-84,1984
430891,Hakon (Earth-616),\/Hakon_(Earth-616),No Dual Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Dec-84,1984
653789,Heyatt (Earth-616),\/Heyatt_(Earth-616),No Dual Identity,Good Characters,,Black Hair,Male Characters,,Deceased Characters,1,Jul-84,1984
430887,Horvald (Earth-616),\/Horvald_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Dec-84,1984
247888,Hounds of the Hunter (Earth-616),\/Hounds_of_the_Hunter_(Earth-616),,Bad Characters,,,,,Living Characters,1,Aug-84,1984
30054,Jacob Vandernet (Earth-616),\/Jacob_Vandernet_(Earth-616),Public Identity,,,Blond Hair,Male Characters,,Living Characters,1,Aug-84,1984
288985,Jakka (Earth-616),\/Jakka_(Earth-616),Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,1,Oct-84,1984
18824,Johnny Jerome (Earth-616),\/Johnny_Jerome_(Earth-616),Public Identity,Bad Characters,,,Male Characters,,Living Characters,1,Oct-84,1984
430918,Kylus (Earth-616),\/Kylus_(Earth-616),,,,Brown Hair,Male Characters,,Living Characters,1,Dec-84,1984
69800,Matt Slade Jr. (Earth-616),\/Matt_Slade_Jr._(Earth-616),Public Identity,,Green Eyes,Brown Hair,Male Characters,,Living Characters,1,Sep-84,1984
18780,Michael Keane (Earth-616),\/Michael_Keane_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,1,Mar-84,1984
587250,Nancy Reagan (Earth-616),\/Nancy_Reagan_(Earth-616),Public Identity,,,,Female Characters,,Living Characters,1,Aug-84,1984
430920,Nestor (Earth-616),\/Nestor_(Earth-616),Public Identity,,,No Hair,Male Characters,,Living Characters,1,Dec-84,1984
732080,Ozel (Earth-616),\/Ozel_(Earth-616),No Dual Identity,Neutral Characters,Green Eyes,Green Hair,Female Characters,,Living Characters,1,May-84,1984
289080,Ramin (Earth-616),\/Ramin_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,1,Sep-84,1984
100012,Reuben Davis (Earth-616),\/Reuben_Davis_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,May-84,1984
40693,Saga (Earth-616),\/Saga_(Earth-616),Secret Identity,,,White Hair,Female Characters,,Living Characters,1,Apr-84,1984
430893,Solveig (Earth-616),\/Solveig_(Earth-616),Public Identity,Good Characters,,Brown Hair,Female Characters,,Living Characters,1,Dec-84,1984
431456,Throgg (Earth-616),\/Throgg_(Earth-616),Public Identity,Bad Characters,,Blond Hair,Male Characters,,Living Characters,1,Jan-84,1984
430890,Thrunhild (Earth-616),\/Thrunhild_(Earth-616),,,,,Female Characters,,Living Characters,1,Dec-84,1984
116775,Tony Falcone (Earth-616),\/Tony_Falcone_(Earth-616),,,,Brown Hair,Male Characters,,Living Characters,1,Jul-84,1984
556351,Treefern (Earth-616),\/Treefern_(Earth-616),Public Identity,Good Characters,Green Eyes,Green Hair,Female Characters,,Living Characters,1,Jan-84,1984
247286,Victor Kreeger (Earth-616),\/Victor_Kreeger_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Jul-84,1984
34110,Water Elemental (Earth-616),\/Water_Elemental_(Earth-616),,Bad Characters,,,,,Living Characters,1,Sep-84,1984
282901,Zalme (Earth-616),\/Zalme_(Earth-616),Secret Identity,Neutral Characters,,Black Hair,Male Characters,,Living Characters,1,Jan-84,1984
16352,Adrian Castorp (Earth-616),\/Adrian_Castorp_(Earth-616),No Dual Identity,,,Blond Hair,Male Characters,,Deceased Characters,1,Apr-85,1985
113955,Ahmad Azis (Earth-616),\/Ahmad_Azis_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Jun-85,1985
246266,Arnold Perril (Earth-616),\/Arnold_Perril_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Oct-85,1985
462271,Astrid (Earth-616),\/Astrid_(Earth-616),No Dual Identity,Good Characters,Black Eyes,,Female Characters,,Living Characters,1,Dec-85,1985
262300,Binder (Earth-616),\/Binder_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Deceased Characters,1,Dec-85,1985
543449,Bounty Hunter (Earth-616),\/Bounty_Hunter_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Jul-85,1985
280255,Buford Hightower (Earth-616),\/Buford_Hightower_(Earth-616),,,,,Male Characters,,Living Characters,1,Feb-85,1985
479994,Campbell (Earth-616),\/Campbell_(Earth-616),Public Identity,,,,Male Characters,,Living Characters,1,Dec-85,1985
79783,Captain Mansfield (Earth-616),\/Captain_Mansfield_(Earth-616),Public Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,1,Sep-85,1985
701724,Caveman (UCWF) (Earth-616),\/Caveman_(UCWF)_(Earth-616),,Neutral Characters,,Brown Hair,Male Characters,,Living Characters,1,Nov-85,1985
426292,Chava Prydeman (Earth-616),\/Chava_Prydeman_(Earth-616),Secret Identity,Neutral Characters,,,Female Characters,,Deceased Characters,1,Nov-85,1985
19497,Commuter (Ron) (Earth-616),\/Commuter_(Ron)_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Aug-85,1985
479985,Cooley (Earth-616),\/Cooley_(Earth-616),Public Identity,,Brown Eyes,Black Hair,Male Characters,,Living Characters,1,Dec-85,1985
746411,Cossack (Earth-616),\/Cossack_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Apr-85,1985
15580,Daniel Shepard (Earth-616),\/Daniel_Shepard_(Earth-616),,,Brown Eyes,,,,Living Characters,1,Feb-85,1985
511210,Darlene Dunderbeck (Earth-616),\/Darlene_Dunderbeck_(Earth-616),Public Identity,Good Characters,,Red Hair,Female Characters,,Living Characters,1,Dec-85,1985
